mes_ano,metodo_pagamento,status_finalizacao,qtd_total,tpv,user_id
2024-08,Pix,integrado,7,2229.74,6235
2024-07,Pix,integrado,1,155.10,6235
2024-07,CreditCard,integrado,5,1029.50,6235
2024-09,CreditCard,integrado,1,479.61,6235
2024-07,CreditCard,cancelado,3,539.70,6235
2024-07,Pix,cancelado,1,174.50,6235
2024-08,CreditCard,cancelado,7,2244.00,6235
2024-08,CreditCard,integrado,4,1589.19,6235
2024-09,Pix,integrado,2,310.20,6235
2024-09,CreditCard,recusado_por_risco,1,195.66,6235
2024-09,Pix,cancelado,1,174.50,6235
2024-09,Pix,integrado,9,188.95,6236
2024-08,CreditCard,cancelado,8,355.00,6236
2024-09,Pix,cancelado,18,252.17,6236
2024-08,CreditCard,recusado_por_risco,16,89.33,6236
2024-09,,cancelado,3,8.98,6236
2024-08,,cancelado,4,3.50,6236
2024-08,Pix,integrado,12,103.54,6236
2024-09,CreditCard,integrado,4,88.00,6236
2024-09,CreditCard,cancelado,3,84.76,6236
2024-08,CreditCard,integrado,1,5.00,6236
2024-08,Pix,cancelado,45,833.45,6236
2024-08,Pix,cancelado,2,275.24,6237
2024-09,CreditCard,cancelado,2,1176.00,6237
2024-08,CreditCard,integrado,2,46.53,6238
2024-07,CreditCard,recusado_por_risco,1,49.50,6238
2024-07,CreditCard,cancelado,1,49.50,6238
2024-08,CreditCard,cancelado,1,9.90,6238
2024-07,Pix,integrado,7,1606.21,6239
2024-08,Pix,integrado,3,978.01,6239
2024-07,CreditCard,integrado,7,2364.54,6239
2024-08,CreditCard,integrado,1,301.09,6239
2024-07,Pix,cancelado,1,269.70,6239
2024-07,CreditCard,cancelado,2,2070.36,6240
2024-08,Pix,integrado,1,264.50,6240
2024-08,CreditCard,integrado,1,188.10,6240
2024-07,CreditCard,integrado,1,1035.18,6240
2024-07,Pix,cancelado,26,3907.68,6241
2024-08,Pix,cancelado,2,119.40,6241
2024-09,Pix,cancelado,1,211.23,6241
2024-07,Pix,integrado,6,2066.01,6242
2024-08,Pix,integrado,5,2514.01,6242
2024-08,CreditCard,cancelado,2,465.89,6242
2024-09,CreditCard,cancelado,2,391.00,6242
2024-08,CreditCard,integrado,1,823.98,6242
2024-07,CreditCard,integrado,4,1637.82,6242
2024-07,Pix,cancelado,2,338.00,6242
2024-07,CreditCard,cancelado,1,181.84,6242
2024-07,CreditCard,integrado,47,16679.81,6243
2024-09,Pix,cancelado,83,2981.40,6243
2024-07,Pix,integrado,71,5150.00,6243
2024-08,CreditCard,cancelado,29,6441.20,6243
2024-07,,cancelado,1,194.00,6243
2024-09,CreditCard,cancelado,28,4194.10,6243
2024-09,Pix,integrado,73,5734.40,6243
2024-08,Pix,integrado,179,8222.60,6243
2024-07,Pix,cancelado,32,1937.00,6243
2024-08,Pix,cancelado,77,3306.30,6243
2024-08,CreditCard,integrado,74,14232.15,6243
2024-07,CreditCard,cancelado,15,3685.00,6243
2024-09,CreditCard,integrado,42,7952.73,6243
2024-09,Boleto,integrado,1,219.00,6243
2024-09,Pix,cancelado,3,243.32,6244
2024-07,Pix,cancelado,1,150.95,6244
2024-09,Boleto,integrado,1,96.77,6244
2024-09,Pix,integrado,1,94.90,6245
2024-08,Pix,integrado,1,94.90,6245
2024-08,Pix,integrado,1,0.50,6246
2024-08,CreditCard,integrado,4,469.73,6247
2024-08,,cancelado,1,2.99,6247
2024-08,CreditCard,cancelado,3,164.81,6247
2024-08,Pix,integrado,22,1881.34,6247
2024-08,Pix,cancelado,26,2620.67,6247
2024-08,Pix,integrado,1,15.00,6248
2024-08,Pix,cancelado,18,36019.68,6248
2024-08,CreditCard,integrado,1,11.00,6248
2024-08,CreditCard,recusado_por_risco,1,5.00,6249
2024-08,Pix,cancelado,1,5.00,6249
2024-08,Pix,cancelado,9,899.00,6250
2024-07,Pix,cancelado,1,89.90,6250
2024-08,Pix,cancelado,11,4741.33,6251
2024-08,Pix,integrado,1,188.06,6251
2024-09,CreditCard,integrado,1,68.74,6252
2024-09,Pix,integrado,4,855.09,6252
2024-08,CreditCard,integrado,4,4015.00,6253
2024-09,Pix,cancelado,5,565.29,6254
2024-08,Pix,integrado,2,131.51,6254
2024-09,CreditCard,integrado,3,310.78,6254
2024-09,Pix,integrado,7,1291.39,6254
2024-08,CreditCard,integrado,2,337.85,6254
2024-08,Pix,cancelado,2,233.79,6254
2024-08,Pix,cancelado,4,20.00,6255
2024-08,CreditCard,recusado_por_risco,2,43.57,6256
2024-08,Pix,cancelado,90,4111.52,6256
2024-08,CreditCard,cancelado,3,215.34,6256
2024-08,Boleto,integrado,10,374.88,6256
2024-08,CreditCard,integrado,24,1309.15,6256
2024-08,Pix,integrado,121,5074.18,6256
2024-08,CreditCard,integrado,4,495.32,6257
2024-09,Pix,cancelado,1,122.19,6257
2024-08,CreditCard,cancelado,2,287.52,6257
2024-08,Pix,integrado,5,625.31,6257
2024-08,Pix,integrado,26,9477.55,6258
2024-08,CreditCard,integrado,43,15992.38,6258
2024-08,CreditCard,cancelado,5,1693.70,6258
2024-09,CreditCard,cancelado,16,5925.48,6258
2024-08,Pix,cancelado,7,4277.15,6258
2024-09,Pix,integrado,25,7828.23,6258
2024-09,Pix,cancelado,5,1151.00,6258
2024-09,CreditCard,integrado,66,23018.25,6258
2024-07,CreditCard,integrado,1,179.00,6258
2024-09,Pix,integrado,3,868.04,6259
2024-07,CreditCard,cancelado,2,1387.33,6259
2024-08,Pix,integrado,20,7252.95,6259
2024-08,Boleto,integrado,1,599.00,6259
2024-09,CreditCard,integrado,4,1457.80,6259
2024-09,CreditCard,cancelado,2,758.50,6259
2024-08,Pix,cancelado,10,3831.40,6259
2024-07,Pix,integrado,1,452.30,6259
2024-08,CreditCard,integrado,14,5723.50,6259
2024-08,CreditCard,cancelado,24,7664.79,6259
2024-08,CreditCard,recusado_por_risco,2,448.00,6259
2024-07,Pix,cancelado,2,925.25,6259
2024-09,Pix,cancelado,1,221.45,6259
2024-08,Pix,integrado,34,3275.96,6260
2024-08,Pix,cancelado,35,3327.68,6260
2024-08,Boleto,integrado,10,1142.70,6260
2024-08,CreditCard,integrado,11,995.20,6260
2024-08,CreditCard,cancelado,17,1811.70,6260
2024-09,Pix,cancelado,10,1110.31,6260
2024-09,CreditCard,cancelado,1,99.90,6260
2024-09,CreditCard,recusado_por_risco,1,99.90,6260
2024-08,CreditCard,recusado_por_risco,2,249.80,6260
2024-08,Pix,integrado,3,41.83,6261
2024-09,CreditCard,cancelado,11,25905.85,6261
2024-08,CreditCard,recusado_por_risco,5,7955.68,6261
2024-08,CreditCard,cancelado,21,45926.09,6261
2024-08,CreditCard,integrado,4,60.48,6261
2024-08,Pix,cancelado,5,6365.30,6261
2024-08,Pix,cancelado,22,189.10,6262
2024-08,Pix,integrado,19,135.10,6262
2024-09,Pix,cancelado,8,69.00,6262
2024-08,CreditCard,cancelado,1,89.90,6263
2024-08,CreditCard,integrado,4,367.70,6263
2024-08,Pix,integrado,17,1602.86,6263
2024-08,Pix,cancelado,17,1673.81,6263
2024-09,Pix,cancelado,1,85.40,6263
2024-09,CreditCard,integrado,11,3085.65,6264
2024-09,CreditCard,cancelado,7,1695.00,6264
2024-08,CreditCard,integrado,10,4889.35,6264
2024-08,Pix,cancelado,10,1220.70,6265
2024-09,Pix,integrado,8,816.00,6265
2024-08,Boleto,integrado,5,535.00,6265
2024-08,Pix,integrado,18,2223.90,6265
2024-09,Pix,cancelado,2,194.00,6265
2024-09,CreditCard,integrado,4,508.27,6265
2024-08,CreditCard,integrado,5,582.33,6265
2024-08,CreditCard,cancelado,4,530.12,6265
2024-09,Boleto,integrado,4,348.00,6265
2024-08,Pix,cancelado,5,493.00,6266
2024-09,Pix,integrado,5,1122.04,6267
2024-09,Pix,cancelado,9,1854.94,6267
2024-09,CreditCard,cancelado,29,8289.79,6267
2024-09,CreditCard,recusado_por_risco,3,693.39,6267
2024-09,CreditCard,integrado,2,621.60,6267
2024-08,CreditCard,cancelado,12,387.90,6268
2024-09,CreditCard,recusado_por_risco,2,40.00,6268
2024-09,CreditCard,cancelado,7,140.00,6268
2024-08,CreditCard,recusado_por_risco,2,98.90,6268
2024-08,CreditCard,integrado,1,20.00,6268
2024-09,Pix,cancelado,1,345.85,6269
2024-09,CreditCard,integrado,2,595.48,6269
2024-08,CreditCard,cancelado,1,615.13,6269
2024-08,CreditCard,cancelado,19,11976.86,6270
2024-08,CreditCard,recusado_por_risco,8,5233.21,6270
2024-08,CreditCard,integrado,4,2093.99,6270
2024-09,Pix,integrado,3,250.94,6271
2024-09,Pix,cancelado,3,377.22,6271
2024-08,CreditCard,cancelado,1,292.50,6271
2024-08,Boleto,integrado,2,46.90,6272
2024-09,Pix,cancelado,7,170.60,6272
2024-08,Pix,integrado,6,121.90,6272
2024-08,Pix,cancelado,5,213.50,6272
2024-08,CreditCard,integrado,5,1250.62,6273
2024-09,CreditCard,integrado,5,1170.14,6273
2024-07,CreditCard,recusado_por_risco,5,1105.98,6273
2024-07,CreditCard,cancelado,21,6133.55,6273
2024-08,CreditCard,cancelado,4,1329.07,6273
2024-07,CreditCard,integrado,3,485.11,6273
2024-08,CreditCard,recusado_por_risco,1,189.90,6273
2024-08,CreditCard,integrado,4,578.06,6274
2024-08,CreditCard,recusado_por_risco,1,2490.00,6275
2024-08,CreditCard,cancelado,1,1549.88,6275
2024-08,Pix,cancelado,3,284.92,6276
2024-08,CreditCard,cancelado,12,1409.34,6276
2024-08,CreditCard,integrado,14,2147.13,6276
2024-08,Pix,integrado,16,2086.39,6276
2024-08,CreditCard,recusado_por_risco,1,119.87,6276
2024-09,Pix,integrado,36,3025.99,6277
2024-08,Pix,cancelado,17,1671.83,6277
2024-09,CreditCard,cancelado,5,909.08,6277
2024-08,CreditCard,cancelado,23,3433.41,6277
2024-08,CreditCard,recusado_por_risco,2,342.28,6277
2024-09,CreditCard,recusado_por_risco,3,284.24,6277
2024-08,CreditCard,integrado,27,2975.56,6277
2024-09,Pix,cancelado,10,928.58,6277
2024-08,Pix,integrado,59,5512.10,6277
2024-09,CreditCard,integrado,18,2146.33,6277
2024-09,Boleto,integrado,1,106.08,6277
2024-08,Pix,cancelado,2,147.60,6278
2024-09,Pix,integrado,49,13652.13,6279
2024-08,CreditCard,cancelado,3,921.66,6279
2024-08,Pix,cancelado,2,489.05,6279
2024-09,Pix,cancelado,6,2062.34,6279
2024-08,Pix,integrado,42,12431.29,6279
2024-09,CreditCard,cancelado,8,2768.84,6279
2024-08,Pix,integrado,1,151.11,6280
2024-09,CreditCard,cancelado,14,22870.14,6280
2024-08,CreditCard,cancelado,7,1182.86,6280
2024-08,CreditCard,integrado,11,1898.98,6280
2024-08,Pix,cancelado,8,2445.39,6280
2024-08,CreditCard,integrado,218,22752.62,6281
2024-09,Pix,integrado,379,13769.77,6281
2024-09,Pix,cancelado,72,2951.09,6281
2024-08,CreditCard,recusado_por_risco,3,62.50,6281
2024-09,Boleto,integrado,9,973.90,6281
2024-09,CreditCard,cancelado,124,15825.78,6281
2024-08,Boleto,integrado,6,506.45,6281
2024-09,CreditCard,recusado_por_risco,6,772.90,6281
2024-08,Pix,integrado,644,23947.80,6281
2024-08,Pix,cancelado,64,2597.65,6281
2024-08,CreditCard,cancelado,67,6562.63,6281
2024-09,CreditCard,integrado,134,14278.45,6281
2024-09,Pix,cancelado,1,47.00,6282
2024-09,Pix,integrado,1,29.00,6282
2024-08,CreditCard,recusado_por_risco,3,257.80,6282
2024-08,Pix,cancelado,40,1884.00,6282
2024-08,Pix,integrado,13,565.00,6282
2024-08,CreditCard,cancelado,8,596.91,6282
2024-09,Pix,integrado,52,8954.66,6283
2024-09,CreditCard,cancelado,85,23931.97,6283
2024-09,CreditCard,recusado_por_risco,6,1419.84,6283
2024-08,Pix,cancelado,10,2482.83,6283
2024-08,Boleto,integrado,1,109.22,6283
2024-08,Pix,integrado,14,1861.07,6283
2024-08,CreditCard,integrado,7,1812.93,6283
2024-08,CreditCard,cancelado,40,13537.62,6283
2024-09,Pix,cancelado,40,14712.74,6283
2024-08,CreditCard,recusado_por_risco,7,1774.86,6283
2024-09,CreditCard,integrado,14,2628.82,6283
2024-09,Boleto,integrado,1,104.24,6283
2024-08,Pix,cancelado,10,2689.83,6284
2024-09,Pix,cancelado,20,418.20,6285
2024-09,Pix,integrado,3,83.90,6285
2024-08,Pix,cancelado,32,1223.70,6285
2024-08,Pix,integrado,72,2407.10,6285
2024-09,CreditCard,cancelado,1,29.90,6285
2024-08,CreditCard,integrado,13,560.66,6285
2024-08,CreditCard,cancelado,6,161.90,6285
2024-08,CreditCard,integrado,1,419.89,6286
2024-09,CreditCard,integrado,1,348.11,6286
2024-08,CreditCard,integrado,9,11679.86,6287
2024-08,CreditCard,cancelado,3,4228.60,6287
2024-09,CreditCard,integrado,5,1822.64,6287
2024-09,Pix,integrado,7,2533.31,6287
2024-09,CreditCard,cancelado,2,488.79,6287
2024-08,Pix,integrado,4,1084.59,6287
2024-09,Pix,cancelado,12,4034.16,6287
2024-08,Pix,cancelado,6,1358.33,6287
2024-09,CreditCard,recusado_por_risco,1,296.90,6287
2024-09,Pix,cancelado,73,4406.40,6288
2024-09,Pix,integrado,179,8743.40,6288
2024-08,Pix,integrado,16,793.86,6288
2024-08,Pix,cancelado,3,89.70,6288
2024-08,CreditCard,integrado,3,89.70,6288
2024-09,CreditCard,integrado,36,2316.44,6288
2024-09,CreditCard,cancelado,9,546.17,6288
2024-09,Pix,cancelado,10,1143.37,6289
2024-09,Pix,integrado,1,93.00,6289
2024-08,Pix,cancelado,3,301.61,6289
2024-09,CreditCard,cancelado,1,77.90,6289
2024-08,Pix,integrado,1,37.90,6289
2024-07,Pix,cancelado,2,199.30,6289
2024-07,CreditCard,integrado,1,113.36,6289
2024-09,CreditCard,integrado,2,180.21,6289
2024-08,Pix,cancelado,5,1058.07,6290
2024-08,Pix,integrado,3,379.90,6290
2024-07,Pix,cancelado,4,366.25,6290
2024-09,Pix,cancelado,2,350.73,6290
2024-09,Pix,integrado,127,29344.15,6291
2024-08,CreditCard,integrado,54,12420.62,6291
2024-09,CreditCard,cancelado,45,12274.60,6291
2024-08,CreditCard,cancelado,21,5021.28,6291
2024-09,CreditCard,integrado,68,15525.71,6291
2024-09,CreditCard,recusado_por_risco,5,6144.59,6291
2024-09,,cancelado,1,29.90,6291
2024-08,Pix,cancelado,39,8444.94,6291
2024-09,Pix,cancelado,55,15269.62,6291
2024-08,CreditCard,recusado_por_risco,1,264.94,6291
2024-08,Pix,integrado,66,13505.17,6291
2024-08,CreditCard,cancelado,3,329.40,6292
2024-08,Pix,cancelado,2,407.00,6292
2024-07,Pix,integrado,1,12.10,6292
2024-08,CreditCard,recusado_por_risco,1,132.29,6292
2024-08,CreditCard,integrado,70,27085.07,6293
2024-09,Pix,cancelado,66,24964.51,6293
2024-08,CreditCard,recusado_por_risco,1,2263.09,6293
2024-08,CreditCard,cancelado,17,6857.95,6293
2024-09,CreditCard,integrado,418,173705.47,6293
2024-09,CreditCard,cancelado,181,84637.90,6293
2024-09,Pix,integrado,245,77346.01,6293
2024-08,Pix,cancelado,4,1113.18,6293
2024-08,Pix,integrado,21,7564.03,6293
2024-09,CreditCard,recusado_por_risco,7,9260.94,6293
2024-09,Boleto,integrado,2,5530.60,6293
2024-08,Pix,integrado,47,3289.53,6294
2024-08,CreditCard,integrado,2,139.98,6294
2024-09,Pix,integrado,10,699.90,6294
2024-09,Pix,cancelado,14,979.86,6294
2024-09,CreditCard,cancelado,1,69.99,6294
2024-08,Pix,cancelado,106,7768.89,6294
2024-08,CreditCard,cancelado,2,139.98,6294
2024-09,CreditCard,recusado_por_risco,2,391.99,6295
2024-09,Pix,integrado,41,7125.50,6295
2024-09,Pix,cancelado,27,4920.70,6295
2024-09,CreditCard,integrado,20,4393.82,6295
2024-08,Pix,integrado,3,522.90,6295
2024-08,Pix,cancelado,13,3360.60,6295
2024-09,CreditCard,cancelado,5,1358.04,6295
2024-08,CreditCard,integrado,2,381.35,6295
2024-08,CreditCard,recusado_por_risco,10,3087.26,6296
2024-08,Pix,integrado,37,8586.04,6296
2024-09,CreditCard,recusado_por_risco,28,17257.39,6296
2024-08,CreditCard,cancelado,44,25055.85,6296
2024-08,Pix,cancelado,9,4437.64,6296
2024-09,CreditCard,integrado,240,69941.63,6296
2024-09,CreditCard,cancelado,214,120879.42,6296
2024-08,CreditCard,integrado,60,18694.94,6296
2024-09,Pix,cancelado,31,8316.92,6296
2024-08,Boleto,integrado,4,815.23,6296
2024-09,Pix,integrado,149,32292.42,6296
2024-08,Pix,integrado,43,5581.28,6297
2024-09,CreditCard,cancelado,126,15751.34,6297
2024-08,Pix,cancelado,14,1740.11,6297
2024-09,Pix,integrado,518,61816.39,6297
2024-09,Pix,cancelado,75,9037.15,6297
2024-08,CreditCard,integrado,81,11975.43,6297
2024-09,CreditCard,recusado_por_risco,6,1452.70,6297
2024-09,CreditCard,integrado,875,123469.57,6297
2024-09,Boleto,integrado,17,2179.73,6297
2024-08,CreditCard,cancelado,10,1477.99,6297
2024-08,Pix,cancelado,41,795.34,6298
2024-09,Pix,integrado,160,2912.18,6298
2024-09,CreditCard,integrado,6,107.55,6298
2024-08,Pix,integrado,43,830.59,6298
2024-09,CreditCard,cancelado,17,334.02,6298
2024-09,CreditCard,recusado_por_risco,4,68.96,6298
2024-09,,cancelado,6,122.76,6298
2024-08,CreditCard,cancelado,8,246.55,6298
2024-09,Pix,cancelado,214,4761.30,6298
2024-09,Pix,cancelado,6,216.54,6299
2024-09,CreditCard,integrado,2,175.88,6299
2024-09,Pix,integrado,2,72.18,6299
2024-09,CreditCard,integrado,103,44933.34,6300
2024-08,Pix,integrado,3,845.85,6300
2024-08,CreditCard,cancelado,6,2329.71,6300
2024-09,Boleto,integrado,11,3512.79,6300
2024-08,CreditCard,integrado,16,5893.69,6300
2024-09,CreditCard,cancelado,71,28714.97,6300
2024-09,Pix,integrado,40,10959.15,6300
2024-09,Pix,cancelado,49,16077.15,6300
2024-08,Pix,cancelado,1,379.26,6300
2024-08,CreditCard,recusado_por_risco,2,699.88,6300
2024-09,Pix,integrado,63,12174.47,6301
2024-09,CreditCard,integrado,143,32907.78,6301
2024-09,CreditCard,recusado_por_risco,4,897.06,6301
2024-09,CreditCard,cancelado,25,5363.92,6301
2024-09,Pix,cancelado,29,5909.41,6301
2024-08,Pix,integrado,2,120.90,6302
2024-08,Pix,cancelado,2,120.90,6302
2024-09,Pix,cancelado,6,846.50,6302
2024-09,Boleto,integrado,1,119.90,6302
2024-08,Pix,cancelado,2,239.80,6303
2024-08,Pix,cancelado,1,0.52,6304
2024-08,,cancelado,3,5.20,6304
2024-09,Pix,integrado,1,12.48,6304
2024-08,CreditCard,integrado,3,1024.41,6305
2024-09,Pix,cancelado,9,1879.00,6305
2024-08,Pix,integrado,1,297.99,6305
2024-09,CreditCard,cancelado,5,1155.57,6305
2024-09,CreditCard,integrado,17,5509.85,6305
2024-09,Pix,integrado,9,1967.97,6305
2024-09,CreditCard,recusado_por_risco,1,149.00,6305
2024-09,CreditCard,cancelado,7,30693.98,6306
2024-08,CreditCard,cancelado,1,4897.77,6306
2024-09,Pix,cancelado,2,9795.54,6306
2024-09,CreditCard,cancelado,99,56518.15,6307
2024-09,Pix,integrado,166,72741.42,6307
2024-09,CreditCard,integrado,487,262758.06,6307
2024-08,Pix,integrado,23,11231.91,6307
2024-09,Pix,cancelado,65,29159.36,6307
2024-08,CreditCard,cancelado,14,8088.38,6307
2024-09,CreditCard,recusado_por_risco,2,2182.76,6307
2024-08,CreditCard,recusado_por_risco,1,767.00,6307
2024-08,CreditCard,integrado,50,29450.29,6307
2024-08,Pix,cancelado,3,2278.15,6307
2024-09,CreditCard,cancelado,24,5156.19,6308
2024-09,Pix,integrado,107,18160.60,6308
2024-09,CreditCard,recusado_por_risco,2,547.91,6308
2024-09,CreditCard,integrado,145,30463.99,6308
2024-09,Pix,cancelado,38,6544.54,6308
2024-08,CreditCard,recusado_por_risco,1,93.27,6308
2024-09,Boleto,integrado,1,101.26,6308
2024-08,Pix,integrado,4,423.00,6309
2024-08,Boleto,integrado,2,351.90,6309
2024-09,Pix,cancelado,2,174.00,6309
2024-08,Pix,cancelado,2,249.00,6309
2024-08,CreditCard,integrado,1,143.17,6309
2024-09,Pix,integrado,2,189.00,6309
2024-09,CreditCard,integrado,13,2263.00,6310
2024-08,CreditCard,integrado,4,659.38,6310
2024-09,Pix,integrado,23,3344.10,6310
2024-09,Pix,cancelado,5,492.19,6310
2024-08,Pix,integrado,2,163.54,6310
2024-09,CreditCard,cancelado,7,841.34,6310
2024-08,Pix,cancelado,1,220.09,6310
2024-09,CreditCard,cancelado,1,598.26,6311
2024-08,Pix,integrado,1,20.35,6311
2024-09,Pix,cancelado,1,187.48,6311
2024-09,Pix,cancelado,12,2316.00,6312
2024-09,Pix,integrado,1,193.00,6312
2024-08,CreditCard,cancelado,1,449.00,6313
2024-08,CreditCard,integrado,2,915.54,6313
2024-09,CreditCard,recusado_por_risco,2,1060.93,6313
2024-09,CreditCard,cancelado,1,476.21,6313
2024-09,Pix,integrado,1,466.54,6313
2024-09,CreditCard,integrado,3,1406.78,6313
2024-08,Pix,integrado,1,478.89,6313
2024-08,Pix,cancelado,8,2303.46,6314
2024-08,Boleto,integrado,5,1384.19,6314
2024-08,Pix,integrado,6,919.01,6314
2024-08,CreditCard,integrado,4,69.76,6315
2024-08,Pix,integrado,2,34.88,6315
2024-09,CreditCard,integrado,1,1957.34,6315
2024-08,CreditCard,recusado_por_risco,1,17.44,6315
2024-08,Pix,cancelado,1,348.72,6315
2024-09,Pix,integrado,1,88.11,6316
2024-08,Pix,integrado,1,5.00,6316
2024-08,Pix,cancelado,1,71.91,6316
2024-09,Pix,cancelado,3,1370.84,6317
2024-09,CreditCard,cancelado,3,269.70,6318
2024-08,CreditCard,recusado_por_risco,1,89.90,6318
2024-09,CreditCard,recusado_por_risco,1,87.90,6318
2024-09,CreditCard,integrado,1,79.90,6318
2024-09,Pix,cancelado,30,4420.81,6319
2024-09,Pix,integrado,56,8345.55,6319
2024-08,CreditCard,integrado,2,222.23,6319
2024-09,Boleto,integrado,6,853.38,6319
2024-09,CreditCard,integrado,62,9219.41,6319
2024-09,CreditCard,cancelado,16,2380.54,6319
2024-08,Pix,integrado,3,291.66,6319
2024-08,Pix,cancelado,1,87.01,6319
2024-09,CreditCard,integrado,600,112786.85,6320
2024-08,Pix,integrado,149,25935.25,6320
2024-09,CreditCard,cancelado,59,12803.33,6320
2024-09,Boleto,integrado,1,316.90,6320
2024-08,CreditCard,integrado,88,16800.50,6320
2024-08,CreditCard,cancelado,6,1430.70,6320
2024-09,Pix,integrado,888,153014.09,6320
2024-08,Pix,cancelado,31,10092.98,6320
2024-09,Pix,cancelado,197,37910.83,6320
2024-09,CreditCard,cancelado,16,5052.00,6321
2024-08,Pix,cancelado,7,2476.00,6321
2024-09,Pix,integrado,1,197.00,6321
2024-09,CreditCard,integrado,6,2460.37,6321
2024-08,CreditCard,cancelado,1,397.00,6321
2024-09,Pix,cancelado,6,1752.30,6321
2024-08,CreditCard,integrado,1,472.75,6321
2024-09,Boleto,integrado,1,297.00,6321
2024-08,,cancelado,1,0.00,6321
2024-09,CreditCard,recusado_por_risco,2,707.34,6321
2024-09,CreditCard,integrado,9,5504.95,6322
2024-09,Pix,cancelado,10,5175.74,6322
2024-09,Pix,integrado,10,3975.69,6322
2024-09,CreditCard,cancelado,34,18316.80,6322
2024-09,CreditCard,cancelado,5,892.01,6323
2024-08,CreditCard,integrado,54,10231.53,6323
2024-08,Pix,cancelado,17,2861.76,6323
2024-08,CreditCard,cancelado,24,4112.70,6323
2024-09,Pix,cancelado,1,162.15,6323
2024-08,CreditCard,recusado_por_risco,4,507.17,6323
2024-07,CreditCard,cancelado,5,834.30,6323
2024-07,Pix,integrado,6,1075.02,6323
2024-07,Pix,cancelado,4,717.84,6323
2024-09,Pix,integrado,12,1850.77,6323
2024-09,CreditCard,integrado,8,1314.50,6323
2024-08,Pix,integrado,63,10258.68,6323
2024-07,CreditCard,integrado,15,2922.39,6323
2024-08,CreditCard,recusado_por_risco,1,7500.00,6324
2024-08,CreditCard,integrado,3,25.94,6325
2024-09,Pix,integrado,2,155.80,6326
2024-09,CreditCard,cancelado,8,1298.14,6326
2024-09,Pix,cancelado,1,77.90,6326
2024-09,CreditCard,integrado,1,77.90,6326
2024-08,Pix,cancelado,1,74.46,6327
2024-09,CreditCard,integrado,15,3056.60,6328
2024-09,CreditCard,cancelado,7,3503.00,6328
2024-09,Pix,cancelado,14,2682.31,6328
2024-09,Pix,integrado,27,4969.22,6328
2024-09,Boleto,integrado,1,170.90,6328
2024-08,Pix,integrado,2,189.90,6328
2024-09,Pix,cancelado,11,934.86,6329
2024-09,CreditCard,integrado,3,319.60,6329
2024-09,Boleto,integrado,1,79.90,6329
2024-09,Pix,integrado,4,387.51,6329
2024-08,Pix,cancelado,7,622.15,6329
2024-09,CreditCard,cancelado,2,174.83,6329
2024-08,,cancelado,1,1.00,6329
2024-09,Pix,cancelado,24,2254.92,6330
2024-09,CreditCard,cancelado,7,711.63,6330
2024-08,Pix,integrado,5,459.30,6330
2024-08,Pix,cancelado,1,90.15,6330
2024-09,CreditCard,integrado,26,2689.82,6330
2024-09,Pix,integrado,41,3876.06,6330
2024-08,CreditCard,integrado,1,100.58,6330
2024-09,Pix,cancelado,3,1679.40,6331
2024-09,Pix,integrado,2,0.02,6331
2024-08,Pix,cancelado,1,99.90,6331
2024-08,Pix,cancelado,3,486.89,6332
2024-08,CreditCard,integrado,1,197.90,6332
2024-08,Pix,integrado,1,197.90,6332
2024-08,CreditCard,integrado,4,312.23,6333
2024-09,Pix,integrado,16,898.05,6333
2024-09,Boleto,integrado,1,53.99,6333
2024-09,CreditCard,integrado,5,267.25,6333
2024-09,CreditCard,cancelado,12,22284.60,6333
2024-07,CreditCard,cancelado,2,1600.00,6333
2024-09,CreditCard,recusado_por_risco,7,10293.58,6333
2024-09,Pix,cancelado,20,49495.03,6333
2024-08,Pix,cancelado,4,389.87,6333
2024-08,Pix,integrado,1,112.50,6333
2024-09,CreditCard,cancelado,23,9576.23,6334
2024-09,CreditCard,recusado_por_risco,5,1515.81,6334
2024-09,Pix,integrado,9,4452.61,6334
2024-09,Pix,cancelado,2,215.70,6334
2024-09,CreditCard,integrado,3,1646.06,6334
2024-09,Pix,integrado,12,3631.22,6335
2024-09,Pix,cancelado,12,3153.16,6335
2024-08,,cancelado,3,6.65,6335
2024-09,CreditCard,integrado,6,1951.92,6335
2024-09,CreditCard,cancelado,12,4111.16,6335
2024-08,CreditCard,recusado_por_risco,1,5.70,6335
2024-09,CreditCard,recusado_por_risco,1,377.15,6335
2024-09,Boleto,integrado,2,684.88,6335
2024-09,CreditCard,cancelado,68,21645.84,6336
2024-09,CreditCard,integrado,122,37862.83,6336
2024-09,CreditCard,recusado_por_risco,5,2836.76,6336
2024-09,Pix,cancelado,81,21412.04,6336
2024-09,Pix,integrado,124,33181.73,6336
2024-09,Pix,integrado,192,15958.01,6337
2024-09,Pix,cancelado,47,3455.28,6337
2024-08,CreditCard,integrado,6,577.80,6337
2024-09,CreditCard,cancelado,116,10275.50,6337
2024-09,CreditCard,integrado,154,13576.80,6337
2024-08,Pix,cancelado,4,226.31,6337
2024-08,Pix,integrado,12,815.03,6337
2024-09,CreditCard,recusado_por_risco,1,93.00,6337
2024-08,CreditCard,cancelado,9,933.90,6337
2024-09,CreditCard,cancelado,5,1748.00,6338
2024-09,CreditCard,integrado,1,384.70,6338
2024-08,CreditCard,integrado,1,37.00,6338
2024-09,Pix,integrado,4,399.60,6339
2024-09,Pix,cancelado,1,99.90,6339
